location,year,category,rank,query,query_en
Philippines,2017,Female Personalities,1,Maxine Medina,Maxine Medina
Philippines,2017,Female Personalities,2,Gal Gadot,Gal Gadot
Philippines,2017,Female Personalities,3,Kylie Padilla,Kylie Padilla
Philippines,2017,Female Personalities,4,Kim Tae Hee,Kim Tae Hee
Philippines,2017,Female Personalities,5,Maureen Wroblewitz,Maureen Wroblewitz
Philippines,2017,Male Personalities,1,Xander Ford,Xander Ford
Philippines,2017,Male Personalities,2,Park Bo Gum,Park Bo Gum
Philippines,2017,Male Personalities,3,Park Hyung Sik,Park Hyung Sik
Philippines,2017,Male Personalities,4,Gong Yoo,Gong Yoo
Philippines,2017,Male Personalities,5,Linkin Park,Linkin Park
Philippines,2017,Events,1,Miss Universe 2017,Miss Universe 2017
Philippines,2017,Events,2,FIBA Asia Cup,FIBA Asia Cup
Philippines,2017,Events,3,Pacquiao vs. Horn Fight,Pacquiao vs. Horn Fight
Philippines,2017,Events,4,NBA Playoffs,NBA Playoffs
Philippines,2017,Events,5,Mother's Day,Mother's Day
Philippines,2017,Movies,1,Beauty and the Beast,Beauty and the Beast
Philippines,2017,Movies,2,Wonder Woman,Wonder Woman
Philippines,2017,Movies,3,Justice League,Justice League
Philippines,2017,Movies,4,Fast and Furious 8,Fast and Furious 8
Philippines,2017,Movies,5,Fifty Shades Darker,Fifty Shades Darker
Philippines,2017,TV Shows,1,The Voice Teens,The Voice Teens
Philippines,2017,TV Shows,2,13 Reasons Why,13 Reasons Why
Philippines,2017,TV Shows,3,Goblin,Goblin
Philippines,2017,TV Shows,4,The Legend of the Blue Sea,The Legend of the Blue Sea
Philippines,2017,TV Shows,5,Love in the Moonlight,Love in the Moonlight
Philippines,2017,Songs and Lyrics,1,Despacito,Slowly
Philippines,2017,Songs and Lyrics,2,Versace on the Floor,Versace on the Floor
Philippines,2017,Songs and Lyrics,3,Baby Shark,Baby Shark
Philippines,2017,Songs and Lyrics,4,Perfect,Perfect
Philippines,2017,Songs and Lyrics,5,Shape of You,Shape of You
Philippines,2017,Apps,1,Slitherio,Slitherio
Philippines,2017,Apps,2,Messenger,Messenger
Philippines,2017,Apps,3,Sarahah,Sarahah
Philippines,2017,Apps,4,Summertime Saga,Summertime Saga
Philippines,2017,Apps,5,ROBLOX,ROBLOX
Philippines,2017,Phones,1,iPhone X,iPhone X
Philippines,2017,Phones,2,iPhone 8,iPhone 8
Philippines,2017,Phones,3,HUAWEI Nova 2i,HUAWEI Nova 2i
Philippines,2017,Phones,4,Oppo F5,Oppo F5
Philippines,2017,Phones,5,Oppo F1s,Oppo F1s
Poland,2017,Najbardziej zyskujące na popularności,1,Magdalena Żuk,Magdalena Żuk
Poland,2017,Najbardziej zyskujące na popularności,2,Zbigniew Wodecki,Zbigniew Wodecki
Poland,2017,Najbardziej zyskujące na popularności,3,Ucho Prezesa,The President's Ear
Poland,2017,Najbardziej zyskujące na popularności,4,Losowanie Mistrzostw Świata 2018,2018 World Cup draw
Poland,2017,Najbardziej zyskujące na popularności,5,Miss Polski,Miss Poland
Poland,2017,Jak...?,1,Jak suszyć grzyby?,How to dry mushrooms?
Poland,2017,Jak...?,2,Jak sprawdzić czy numer jest zarejestrowany?,How to check if a number is registered?
Poland,2017,Jak...?,3,Jak mrozić grzyby?,How to freeze mushrooms?
Poland,2017,Jak...?,4,Jak zrobić kwiatka na FB?,How to make a flower on Facebook?
Poland,2017,Jak...?,5,Jak marynować grzyby?,How to pickle mushrooms?
Poland,2017,Seriale,1,Ucho Prezesa,The President's Ear
Poland,2017,Seriale,2,Tylko z tobą,Only with you
Poland,2017,Seriale,3,Diagnoza,Diagnosis
Poland,2017,Seriale,4,Elif,Elif
Poland,2017,Seriale,5,Grzech Fatmagul,Fatmagul's sin
Poland,2017,Ludzie,1,Magdalena Żuk,Magdalena Żuk
Poland,2017,Ludzie,2,Zbigniew Wodecki,Zbigniew Wodecki
Poland,2017,Ludzie,3,Witold Pyrkosz,Witold Pyrkosz
Poland,2017,Ludzie,4,Piotr Gembarowski,Piotr Gembarowski
Poland,2017,Ludzie,5,Chester Bennington,Chester Bennington
Poland,2017,Przepisy na potrawy,1,Kopytka,Hoofs
Poland,2017,Przepisy na potrawy,2,Polewa czekoladowa,Chocolate icing
Poland,2017,Przepisy na potrawy,3,Grzyby marynowane,Marinated mushrooms
Poland,2017,Przepisy na potrawy,4,Grzyby w occie,Mushrooms in vinegar
Poland,2017,Przepisy na potrawy,5,Kania,Kite
Poland,2017,Wydarzenia,1,Losowanie Mistrzostw Świata,World Championship draw
Poland,2017,Wydarzenia,2,Miss Polski,Miss Poland
Poland,2017,Wydarzenia,3,Miss Supranational,Miss Supranational
Poland,2017,Wydarzenia,4,Eurowizja,Eurovision
Poland,2017,Wydarzenia,5,Polska-Rumunia,Poland-Romania
Portugal,2017,GERAL,1,Salvador Sobral,Salvador Sobral
Portugal,2017,GERAL,2,Mobdro,Mobdro
Portugal,2017,GERAL,3,Taça das Confederações,Confederations Cup
Portugal,2017,GERAL,4,Autárquicas 2017,Municipalities 2017
Portugal,2017,GERAL,5,Pixwords,Pixwords
Portugal,2017,FIGURAS NACIONAIS,1,Salvador Sobral,Salvador Sobral
Portugal,2017,FIGURAS NACIONAIS,2,Mario Soares,Mario Soares
Portugal,2017,FIGURAS NACIONAIS,3,Luisa Sobral,Luisa Sobral
Portugal,2017,FIGURAS NACIONAIS,4,Maria Leal,Maria Leal
Portugal,2017,FIGURAS NACIONAIS,5,João Ricardo,John Ricardo
Portugal,2017,FIGURAS INTERNACIONAIS,1,Chester Bennington,Chester Bennington
Portugal,2017,FIGURAS INTERNACIONAIS,2,Chris Cornell,Chris Cornell
Portugal,2017,FIGURAS INTERNACIONAIS,3,Papa Francisco,Papa Francisco
Portugal,2017,FIGURAS INTERNACIONAIS,4,Trump,Trump
Portugal,2017,FIGURAS INTERNACIONAIS,5,Lil Peep,Lil Peep
Portugal,2017,PROGRAMAS TV,1,Love on Top,Love on Top
Portugal,2017,PROGRAMAS TV,2,Desafio Final,Final Challenge
Portugal,2017,PROGRAMAS TV,3,Biggest Deal,Biggest Deal
Portugal,2017,PROGRAMAS TV,4,Amor Maior,Greater Love
Portugal,2017,PROGRAMAS TV,5,Festival Eurovisao,Festival Eurovisao
Portugal,2017,EVENTOS DESPORTIVOS,1,Taça das Confederaçoes,Confederations Cup
Portugal,2017,EVENTOS DESPORTIVOS,2,Tour de France,Tour de France
Portugal,2017,EVENTOS DESPORTIVOS,3,McGregor vs Mayweather,McGregor vs Mayweather
Portugal,2017,EVENTOS DESPORTIVOS,4,Red Bull Air Race Porto,Red Bull Air Race Porto
Portugal,2017,EVENTOS DESPORTIVOS,5,Dakar,Dakar
Portugal,2017,O QUE É...?,1,o que é um pangolim,what is a pangolin
Portugal,2017,O QUE É...?,2,o que é o equinócio de outono,what is the autumnal equinox
Portugal,2017,O QUE É...?,3,chemsex o que é,chemsex what is it
Portugal,2017,O QUE É...?,4,o que é legionella,what is legionella
Portugal,2017,O QUE É...?,5,sarahah o que é,sarahah what is it
Puerto Rico,2017,Tendencias 2017,1,Huracán Irma,Hurricane Irma
Puerto Rico,2017,Tendencias 2017,2,FEMA,FEMA
Puerto Rico,2017,Tendencias 2017,3,NOAA hurricane,NOAA hurricane
Puerto Rico,2017,Tendencias 2017,4,Disaster Assistance,Disaster Assistance
Puerto Rico,2017,Tendencias 2017,5,Huracán María,Hurricane Maria
Puerto Rico,2017,Acontecimientos del año,1,Huracán Irma,Hurricane Irma
Puerto Rico,2017,Acontecimientos del año,2,Huracán María,Hurricane Maria
Puerto Rico,2017,Acontecimientos del año,3,Clásico Mundial de Béisbol,World Baseball Classic
Puerto Rico,2017,Acontecimientos del año,4,Eclipse solar,Eclipse solar
Puerto Rico,2017,Acontecimientos del año,5,Super Bowl,Super Bowl
Puerto Rico,2017,Personajes,1,Ada Monzón,Ada Monzón
Puerto Rico,2017,Personajes,2,Yadier Molina,Yadier Molina
Puerto Rico,2017,Personajes,3,Javier Báez,Javier Baez
Puerto Rico,2017,Personajes,4,Chester Bennington,Chester Bennington
Puerto Rico,2017,Personajes,5,Aaron Hernández,Aaron Hernandez
Puerto Rico,2017,Deportes,1,Clásico Mundial de Béisbol,World Baseball Classic
Puerto Rico,2017,Deportes,2,Super Bowl,Super Bowl
Puerto Rico,2017,Deportes,3,Yadier Molina,Yadier Molina
Puerto Rico,2017,Deportes,4,Javier Báez,Javier Baez
Puerto Rico,2017,Deportes,5,Baloncesto Superior Nacional,National Superior Basketball
Puerto Rico,2017,Preguntas del año,1,Qué es un eclipse solar,What is a solar eclipse
Puerto Rico,2017,Preguntas del año,2,Qué es ciencia,What is science
Puerto Rico,2017,Preguntas del año,3,Qué es un eclipse lunar,What is a lunar eclipse
Puerto Rico,2017,Preguntas del año,4,Cómo se forman los huracanes,How hurricanes form
Puerto Rico,2017,Preguntas del año,5,Cómo prepararse para un huracán,How to prepare for a hurricane
Puerto Rico,2017,Películas,1,Wonder Woman,Wonder Woman
Puerto Rico,2017,Películas,2,It,It
Puerto Rico,2017,Películas,3,Beauty and the Beast,Beauty and the Beast
Puerto Rico,2017,Películas,4,Logan,Logan
Puerto Rico,2017,Películas,5,Justice League,Justice League
Puerto Rico,2017,Series y Novelas,1,13 Reasons Why,13 Reasons Why
Puerto Rico,2017,Series y Novelas,2,Elif,Elif
Puerto Rico,2017,Series y Novelas,3,Kara Para Ask,Kara Para Ask
Puerto Rico,2017,Series y Novelas,4,El Secreto de Feriha,Feriha's Secret
Puerto Rico,2017,Series y Novelas,5,Amar es Primavera,Love is Spring
Puerto Rico,2017,Letras de canciones,1,Despacito,Slowly
Puerto Rico,2017,Letras de canciones,2,Tu No Metes Cabra,You Don't Put Goat
Puerto Rico,2017,Letras de canciones,3,Desperté sin tí,I woke up without you
Puerto Rico,2017,Letras de canciones,4,Que me falte todo menos tu presencia,That I miss everything except your presence
Puerto Rico,2017,Letras de canciones,5,0 sentimientos,0 feelings
Puerto Rico,2017,Música,1,Chester Bennington,Chester Bennington
Puerto Rico,2017,Música,2,Linkin Park,Linkin Park
Puerto Rico,2017,Música,3,Bad Bunny,Bad Bunny
Puerto Rico,2017,Música,4,Despacito,Slowly
Puerto Rico,2017,Música,5,Escápate Conmigo Remix,Escape with Me Remix
Romania,2017,Căutări populare,1,Rezultate BAC,Baccalaureate results
Romania,2017,Căutări populare,2,Rezultate evaluare națională,National assessment results
Romania,2017,Căutări populare,3,Stats Royale,Stats Royale
Romania,2017,Căutări populare,4,eMag Black Friday,eMag Black Friday
Romania,2017,Căutări populare,5,Picnic cuvânt,Word picnic
Romania,2017,Cum...?,1,Cum se face slime,How to make slime
Romania,2017,Cum...?,2,Cum se face sucul de rosii,How to make tomato juice
Romania,2017,Cum...?,3,Cum se calculează media de admitere la liceu,How to Calculate High School GPA
Romania,2017,Cum...?,4,Cum pun floarea pe facebook,How do I put the flower on Facebook
Romania,2017,Cum...?,5,Cum se calculează pensia,How the pension is calculated
Romania,2017,Diete,1,Dieta indiană,Indian diet
Romania,2017,Diete,2,Dieta cu cartofi,Potato diet
Romania,2017,Diete,3,Dieta rina,Rina diet
Romania,2017,Diete,4,Dieta minune,The miracle diet
Romania,2017,Diete,5,Dieta mediteraneană,Mediterranean diet
Romania,2017,Evenimentele anului,1,Bacalaureat,baccalaureate
Romania,2017,Evenimentele anului,2,Evaluare națională,National assessment
Romania,2017,Evenimentele anului,3,Black Friday,Black Friday
Romania,2017,Evenimentele anului,4,Admitere liceu,High school admission
Romania,2017,Evenimentele anului,5,Wimbledon,Wimbledon
Romania,2017,Filme,1,Fifty shades darker,Fifty shades darker
Romania,2017,Filme,2,Fast and furious 8,Fast and furious 8
Romania,2017,Filme,3,Dunkirk,Dunkirk
Romania,2017,Filme,4,Descendentii 2,Descendants 2
Romania,2017,Filme,5,Collateral beauty,Collateral beauty
Romania,2017,Rețete,1,Socata rețeta bunicii,Socata grandma's recipe
Romania,2017,Rețete,2,Tiramisu rețeta originală,Tiramisu original recipe
Romania,2017,Rețete,3,Clătite pufoase rețeta,Fluffy pancakes recipe
Romania,2017,Rețete,4,Dulceața de căpșuni rețeta,Strawberry jam recipe
Romania,2017,Rețete,5,Castraveți bulgărești rețeta,Bulgarian cucumbers recipe
Russia,2017,События и явления,1,Жеребьевка Чемпионата мира 2018,2018 World Cup draw
Russia,2017,События и явления,2,ЧМ по хоккею,Hockey World Cup
Russia,2017,События и явления,3,Кубок конфедераций,Confederations Cup
Russia,2017,События и явления,4,Спиннер,spinner
Russia,2017,События и явления,5,iPhone 8,iPhone 8
Russia,2017,Рэп-исполнители,1,Oxxxymiron,Oxxxymiron
Russia,2017,Рэп-исполнители,2,Face,Face
Russia,2017,Рэп-исполнители,3,Гнойный,Purulent
Russia,2017,Рэп-исполнители,4,Хаски,Husky
Russia,2017,Рэп-исполнители,5,Фараон,Pharaoh
Russia,2017,Утраты,1,Вера Глаголева,Vera Glagoleva
Russia,2017,Утраты,2,Дмитрий Марьянов,Dmitry Maryanov
Russia,2017,Утраты,3,Честер Беннингтон,Chester Bennington
Russia,2017,Утраты,4,Михаил Задорнов,Mikhail Zadornov
Russia,2017,Утраты,5,Илона Новоселова,Ilona Novoselova
Russia,2017,Как начать?,1,Майнить,Mine
Russia,2017,Как начать?,2,Свой бизнес,Your own business
Russia,2017,Как начать?,3,Худеть,Lose weight
Russia,2017,Как начать?,4,Ремонт,Repair
Russia,2017,Как начать?,5,Трансляцию в Instagram,Broadcast to Instagram
Russia,2017,Мемы,1,Ждун,Jdun
Russia,2017,Мемы,2,Это фиаско братан,This is a fiasco bro
Russia,2017,Мемы,3,На донышке,On the bottom
Russia,2017,Мемы,4,Вжух,In a hurry
Russia,2017,Мемы,5,Чевапчичи,Chevapcichi
Russia,2017,Что такое?,1,Хайп,Hype
Russia,2017,Что такое?,2,Спиннер,spinner
Russia,2017,Что такое?,3,Фиаско,Fiasco
Russia,2017,Что такое?,4,Лобогрейка,Lobogreka
Russia,2017,Что такое?,5,Антикитерский механизм,Antikythera Mechanism
Saudi Arabia,2017,الأبحاث,1,حساب المواطن,Citizen account
Saudi Arabia,2017,الأبحاث,2,نظام فارس,Persian system
Saudi Arabia,2017,الأبحاث,3,شيلة زلزله,What an earthquake?
Saudi Arabia,2017,الأبحاث,4,حلول,Solutions
Saudi Arabia,2017,الأبحاث,5,بوابة المستقبل,Future Gate
Saudi Arabia,2017,الأحداث,1,عبدالعزيز بن فهد,Abdulaziz bin Fahd
Saudi Arabia,2017,الأحداث,2,معن الصانع,Maan Al-Sanea
Saudi Arabia,2017,الأحداث,3,هناء اسكندر,Hanaa Iskandar
Saudi Arabia,2017,الأحداث,4,مشروع نيوم,NEOM project
Saudi Arabia,2017,الأحداث,5,اليوم الوطني 1439,National Day 1439
Saudi Arabia,2017,الأغاني,1,زلزله,Earthquake
Saudi Arabia,2017,الأغاني,2,Despacito,Slowly
Saudi Arabia,2017,الأغاني,3,عوافي,Okay
Saudi Arabia,2017,الأغاني,4,!صه,!
Saudi Arabia,2017,الأغاني,5,تحزم تحزم,Pack pack
Saudi Arabia,2017,الأكلات,1,كرات البطاطس,Potato balls
Saudi Arabia,2017,الأكلات,2,المطبق بالبيض,Mutabbaq with eggs
Saudi Arabia,2017,الأكلات,3,كيكة الزعفران,Saffron cake
Saudi Arabia,2017,الأكلات,4,الكنافة,Kunafa
Saudi Arabia,2017,الأكلات,5,شوربة الشوفان,Oatmeal soup
Saudi Arabia,2017,الشخصيات العامة,1,شعيب راشد,Shoaib Rashid
Saudi Arabia,2017,الشخصيات العامة,2,رؤى الصبان,Saban's visions
Saudi Arabia,2017,الشخصيات العامة,3,إيفانكا ترامب,Ivanka Trump
Saudi Arabia,2017,الشخصيات العامة,4,عائلة فيحان,Faihan family
Saudi Arabia,2017,الشخصيات العامة,5,عبدالعزيز بن سعود بن نايف,Abdulaziz bin Saud bin Nayef
Saudi Arabia,2017,المسلسلات,1,شباب البومب,Bomb youth
Saudi Arabia,2017,المسلسلات,2,ذكريات لا تموت,Memories never die
Saudi Arabia,2017,المسلسلات,3,مسلسل خمس بنات,Five Girls series
Saudi Arabia,2017,المسلسلات,4,رامز تحت الارض,Ramez underground
Saudi Arabia,2017,المسلسلات,5,غرابيب سود,Gharabib Sood
Serbia,2017,Najtraženiji pojmovi u Srbiji,1,Vreme,Times
Serbia,2017,Najtraženiji pojmovi u Srbiji,2,Eurobasket,Eurobasket
Serbia,2017,Najtraženiji pojmovi u Srbiji,3,Zadruga,Cooperative
Serbia,2017,Najtraženiji pojmovi u Srbiji,4,Pink,Pink
Serbia,2017,Najtraženiji pojmovi u Srbiji,5,Ubice mog oca,The killers of my father
Serbia,2017,Događaji,1,Eurobasket,Eurobasket
Serbia,2017,Događaji,2,Uzmi račun i pobedi,Get the account and win
Serbia,2017,Događaji,3,Vimbldon,Wimbledon
Serbia,2017,Događaji,4,Izbori,Elections
Serbia,2017,Događaji,5,Rolan Garos,Roland Garros
Serbia,2017,TV Serije,1,Ubice mog oca,The killers of my father
Serbia,2017,TV Serije,2,Senke nad Balkanom,Shadows over the Balkans
Serbia,2017,TV Serije,3,Strasti Toskane,Passions of Tuscany
Serbia,2017,TV Serije,4,Zaljubljeni neženja,Bachelor in love
Serbia,2017,TV Serije,5,Paramparčad,Paramparčad
Singapore,2017,"Top Trending ""Near Me"" Searches",1,AXS machine near me,AXS machine near me
Singapore,2017,"Top Trending ""Near Me"" Searches",2,Restaurants near me,Restaurants near me
Singapore,2017,"Top Trending ""Near Me"" Searches",3,Food near me,Food near me
Singapore,2017,"Top Trending ""Near Me"" Searches",4,Money changer near me,Money changer near me
Singapore,2017,"Top Trending ""Near Me"" Searches",5,ATM near me,ATM near me
Singapore,2017,"Top Trending Destinations (""Things to do in"")",1,Things to do in Penang,Things to do in Penang
Singapore,2017,"Top Trending Destinations (""Things to do in"")",2,Things to do in Batam,Things to do in Batam
Singapore,2017,"Top Trending Destinations (""Things to do in"")",3,Things to do in Seoul,Things to do in Seoul
Singapore,2017,"Top Trending Destinations (""Things to do in"")",4,Things to do in Krabi,Things to do in Krabi
Singapore,2017,"Top Trending Destinations (""Things to do in"")",5,Things to do in Phuket,Things to do in Phuket
Singapore,2017,Top Trending Events in Singapore,1,Artbox Singapore,Artbox Singapore
Singapore,2017,Top Trending Events in Singapore,2,Formula One,Formula One
Singapore,2017,Top Trending Events in Singapore,3,IT Show,IT Show
Singapore,2017,Top Trending Events in Singapore,4,Ed Sheeran Singapore,Ed Sheeran Singapore
Singapore,2017,Top Trending Events in Singapore,5,Star Awards,Star Awards
Singapore,2017,Top Trending Gadgets,1,iPhone 8,iPhone 8
Singapore,2017,Top Trending Gadgets,2,iPhone X,iPhone X
Singapore,2017,Top Trending Gadgets,3,Samsung Note 8,Samsung Note 8
Singapore,2017,Top Trending Gadgets,4,Razer Phone,Razer Phone
Singapore,2017,Top Trending Gadgets,5,Nintendo Switch,Nintendo Switch
Singapore,2017,Top Trending International News,1,Wimbledon,Wimbledon
Singapore,2017,Top Trending International News,2,North Korea,North Korea
Singapore,2017,Top Trending International News,3,Chester Bennington,Chester Bennington
Singapore,2017,Top Trending International News,4,Kim Joo Hyuk,Kim Joo Hyuk
Singapore,2017,Top Trending International News,5,French Open,French Open
Singapore,2017,Top Trending Local News,1,SEA Games,SEA Games
Singapore,2017,Top Trending Local News,2,38 Oxley Road,38 Oxley Road
Singapore,2017,Top Trending Local News,3,F1 2017 Singapore,F1 2017 Singapore
Singapore,2017,Top Trending Local News,4,Halimah Yacob,Halimah Yacob
Singapore,2017,Top Trending Local News,5,GST Voucher,GST Voucher
Singapore,2017,Top Trending Movies,1,Wonder Woman,Wonder Woman
Singapore,2017,Top Trending Movies,2,Beauty and the Beast,Beauty and the Beast
Singapore,2017,Top Trending Movies,3,Justice League,Justice League
Singapore,2017,Top Trending Movies,4,Logan,Logan
Singapore,2017,Top Trending Movies,5,Fast and Furious 8,Fast and Furious 8
Singapore,2017,Top Trending Searches,1,Sgpokemap,Sgpokemap
Singapore,2017,Top Trending Searches,2,iPhone 8,iPhone 8
Singapore,2017,Top Trending Searches,3,iPhone X,iPhone X
Singapore,2017,Top Trending Searches,4,Wonder Woman,Wonder Woman
Singapore,2017,Top Trending Searches,5,Beauty and the Beast,Beauty and the Beast
Singapore,2017,Top Trending TV Shows,1,13 Reasons Why,13 Reasons Why
Singapore,2017,Top Trending TV Shows,2,Goblin,Goblin
Singapore,2017,Top Trending TV Shows,3,Legend of the Blue Sea,Legend of the Blue Sea
Singapore,2017,Top Trending TV Shows,4,Hero Seorang Cinderella,A Cinderella Hero
Singapore,2017,Top Trending TV Shows,5,Bigg Boss,Bigg Boss
Slovakia,2017,Trendy roka,1,MS v hokeji,WC in hockey
Slovakia,2017,Trendy roka,2,Voľby do VÚC,Elections to VÚC
Slovakia,2017,Trendy roka,3,Piknik slovo,Piknik slovo
Slovakia,2017,Trendy roka,4,Tour de France,Tour de France
Slovakia,2017,Trendy roka,5,Ples v opere,Ples v opere
